	location	main_page	source_name	data_page	error_msg	comment
396	GA.Johnson	https://dph.georgia.gov/covid-19-daily-status-report	cds			
397	GA.Jones	https://dph.georgia.gov/covid-19-daily-status-report	cds			
398	GA.Lanier	https://dph.georgia.gov/covid-19-daily-status-report	cds			
399	GA.Liberty	https://dph.georgia.gov/covid-19-daily-status-report	cds			
400	GA.Long	https://dph.georgia.gov/covid-19-daily-status-report	cds			
401	GA.Macon	https://dph.georgia.gov/covid-19-daily-status-report	cds			
402	GA.Madison	https://dph.georgia.gov/covid-19-daily-status-report	cds			
403	GA.Marion	https://dph.georgia.gov/covid-19-daily-status-report	cds			
404	GA.McDuffie	https://dph.georgia.gov/covid-19-daily-status-report	cds			
405	GA.McIntosh	https://dph.georgia.gov/covid-19-daily-status-report	cds			
406	GA.Meriwether	https://dph.georgia.gov/covid-19-daily-status-report	cds			
407	GA.Mitchell	https://dph.georgia.gov/covid-19-daily-status-report	cds			
408	GA.Montgomery	https://dph.georgia.gov/covid-19-daily-status-report	cds			
409	GA.Morgan	https://dph.georgia.gov/covid-19-daily-status-report	cds			
410	GA.Murray	https://dph.georgia.gov/covid-19-daily-status-report	cds			
411	GA.Oglethorpe	https://dph.georgia.gov/covid-19-daily-status-report	cds			
412	GA.Pierce	https://dph.georgia.gov/covid-19-daily-status-report	cds			
413	GA.Pike	https://dph.georgia.gov/covid-19-daily-status-report	cds			
414	GA.Pulaski	https://dph.georgia.gov/covid-19-daily-status-report	cds			
415	GA.Putnam	https://dph.georgia.gov/covid-19-daily-status-report	cds			
416	GA.Quitman	https://dph.georgia.gov/covid-19-daily-status-report	cds			
417	GA.Rabun	https://dph.georgia.gov/covid-19-daily-status-report	cds			
418	GA.Schley	https://dph.georgia.gov/covid-19-daily-status-report	cds			
419	GA.Screven	https://dph.georgia.gov/covid-19-daily-status-report	cds			
420	GA.Seminole	https://dph.georgia.gov/covid-19-daily-status-report	cds			
421	GA.Stephens	https://dph.georgia.gov/covid-19-daily-status-report	cds			
422	GA.Stewart	https://dph.georgia.gov/covid-19-daily-status-report	cds			
423	GA.Talbot	https://dph.georgia.gov/covid-19-daily-status-report	cds			
424	GA.Taliaferro	https://dph.georgia.gov/covid-19-daily-status-report	cds			
425	GA.Tattnall	https://dph.georgia.gov/covid-19-daily-status-report	cds			
426	GA.Taylor	https://dph.georgia.gov/covid-19-daily-status-report	cds			
427	GA.Telfair	https://dph.georgia.gov/covid-19-daily-status-report	cds			
428	GA.Thomas	https://dph.georgia.gov/covid-19-daily-status-report	cds			
429	GA.Toombs	https://dph.georgia.gov/covid-19-daily-status-report	cds			
430	GA.Towns	https://dph.georgia.gov/covid-19-daily-status-report	cds			
431	GA.Treutlen	https://dph.georgia.gov/covid-19-daily-status-report	cds			
432	GA.Union	https://dph.georgia.gov/covid-19-daily-status-report	cds			
433	GA.Upson	https://dph.georgia.gov/covid-19-daily-status-report	cds			
434	GA.Walker	https://dph.georgia.gov/covid-19-daily-status-report	cds			
435	GA.Walton	https://dph.georgia.gov/covid-19-daily-status-report	cds			
436	GA.Ware	https://dph.georgia.gov/covid-19-daily-status-report	cds			
437	GA.Warren	https://dph.georgia.gov/covid-19-daily-status-report	cds			
438	GA.Washington	https://dph.georgia.gov/covid-19-daily-status-report	cds			
439	GA.Wayne	https://dph.georgia.gov/covid-19-daily-status-report	cds			
440	GA.Webster	https://dph.georgia.gov/covid-19-daily-status-report	cds			
441	GA.Wheeler	https://dph.georgia.gov/covid-19-daily-status-report	cds			
442	GA.White	https://dph.georgia.gov/covid-19-daily-status-report	cds			
443	GA.Wilcox	https://dph.georgia.gov/covid-19-daily-status-report	cds			
444	GA.Wilkes	https://dph.georgia.gov/covid-19-daily-status-report	cds			
445	GA.Wilkinson	https://dph.georgia.gov/covid-19-daily-status-report	cds			
446	IA.Lyon	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
447	IA.Osceola	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
448	IA.Dickinson	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
449	IA.Emmet	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
450	IA.Allamakee	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
451	IA.Kossuth	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
452	IA.Winneshiek	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
453	IA.Howard	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
454	IA.Winnebago	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
455	IA.Mitchell	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
456	IA.Worth	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
457	IA.Sioux	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
458	IA.Obrien	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
459	IA.Clay	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
460	IA.Palo_Alto	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
461	IA.Hancock	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
462	IA.Cerro_Gordo	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
463	IA.Chickasaw	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
464	IA.Floyd	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
465	IA.Clayton	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
466	IA.Fayette	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
467	IA.Plymouth	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
468	IA.Cherokee	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
469	IA.Buena_Vista	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
470	IA.Pocahontas	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
471	IA.Humboldt	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
472	IA.Wright	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
473	IA.Bremer	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
474	IA.Franklin	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
475	IA.Butler	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
476	IA.Dubuque	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
477	IA.Delaware	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
478	IA.Webster	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
479	IA.Buchanan	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
480	IA.Black_Hawk	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
481	IA.Woodbury	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
482	IA.Ida	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
483	IA.Sac	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
484	IA.Calhoun	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
485	IA.Hamilton	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
486	IA.Hardin	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
487	IA.Grundy	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
488	IA.Jackson	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
489	IA.Jones	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
490	IA.Linn	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
491	IA.Benton	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
492	IA.Tama	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
493	IA.Monona	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
494	IA.Crawford	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
495	IA.Carroll	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
496	IA.Greene	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
497	IA.Boone	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
498	IA.Story	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
499	IA.Marshall	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
500	IA.Clinton	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
501	IA.Cedar	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
502	IA.Harrison	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
503	IA.Shelby	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
504	IA.Audubon	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
505	IA.Guthrie	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
506	IA.Johnson	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
507	IA.Dallas	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
508	IA.Iowa	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
509	IA.Polk	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
510	IA.Poweshiek	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
511	IA.Jasper	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
512	IA.Scott	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
513	IA.Muscatine	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
514	IA.Pottawattamie	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
515	IA.Cass	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
516	IA.Washington	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
517	IA.Adair	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
518	IA.Keokuk	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
519	IA.Warren	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
520	IA.Madison	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
521	IA.Mahaska	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
522	IA.Marion	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
523	IA.Louisa	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
524	IA.Mills	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
525	IA.Montgomery	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
526	IA.Adams	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
527	IA.Henry	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
528	IA.Jefferson	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
529	IA.Union	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
530	IA.Wapello	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
531	IA.Clarke	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
532	IA.Lucas	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
533	IA.Monroe	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
534	IA.Des_Moines	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
535	IA.Fremont	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
536	IA.Page	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
537	IA.Taylor	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
538	IA.Ringgold	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
539	IA.Van_Buren	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
540	IA.Davis	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
541	IA.Decatur	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
542	IA.Wayne	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
543	IA.Appanoose	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
544	IA.Lee	https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv	cds			
545	ID.Kootenai	https://coronavirus.idaho.gov	cds			
546	ID.Canyon	https://coronavirus.idaho.gov	cds			
547	ID.Ada	https://coronavirus.idaho.gov	cds			
548	ID.Blaine	https://coronavirus.idaho.gov	cds			
549	ID.Twin_Falls	https://coronavirus.idaho.gov	cds			
550	ID.Bingham	https://coronavirus.idaho.gov	cds			
551	ID.Madison	https://coronavirus.idaho.gov	cds			
552	ID.Teton	https://coronavirus.idaho.gov	cds			
553	ID.Adams	https://coronavirus.idaho.gov	cds			
554	ID.Bannock	https://coronavirus.idaho.gov	cds			
555	ID.Bear_Lake	https://coronavirus.idaho.gov	cds			
556	ID.Benewah	https://coronavirus.idaho.gov	cds			
557	ID.Boise	https://coronavirus.idaho.gov	cds			
558	ID.Bonner	https://coronavirus.idaho.gov	cds			
559	ID.Bonneville	https://coronavirus.idaho.gov	cds			
560	ID.Boundary	https://coronavirus.idaho.gov	cds			
561	ID.Butte	https://coronavirus.idaho.gov	cds			
562	ID.Camas	https://coronavirus.idaho.gov	cds			
563	ID.Caribou	https://coronavirus.idaho.gov	cds			
564	ID.Cassia	https://coronavirus.idaho.gov	cds			
565	ID.Clark	https://coronavirus.idaho.gov	cds			
566	ID.Clearwater	https://coronavirus.idaho.gov	cds			
567	ID.Custer	https://coronavirus.idaho.gov	cds			
568	ID.Elmore	https://coronavirus.idaho.gov	cds			
569	ID.Franklin	https://coronavirus.idaho.gov	cds			
570	ID.Fremont	https://coronavirus.idaho.gov	cds			
571	ID.Gem	https://coronavirus.idaho.gov	cds			
572	ID.Gooding	https://coronavirus.idaho.gov	cds			
573	ID.Idaho	https://coronavirus.idaho.gov	cds			
574	ID.Jefferson	https://coronavirus.idaho.gov	cds			
575	ID.Jerome	https://coronavirus.idaho.gov	cds			
576	ID.Latah	https://coronavirus.idaho.gov	cds			
577	ID.Lemhi	https://coronavirus.idaho.gov	cds			
578	ID.Lewis	https://coronavirus.idaho.gov	cds			
579	ID.Lincoln	https://coronavirus.idaho.gov	cds			
580	ID.Minidoka	https://coronavirus.idaho.gov	cds			
581	ID.Nez_Perce	https://coronavirus.idaho.gov	cds			
582	ID.Oneida	https://coronavirus.idaho.gov	cds			
583	ID.Owyhee	https://coronavirus.idaho.gov	cds			
584	ID.Payette	https://coronavirus.idaho.gov	cds			
585	ID.Power	https://coronavirus.idaho.gov	cds			
586	ID.Shoshone	https://coronavirus.idaho.gov	cds			
587	ID.Valley	https://coronavirus.idaho.gov	cds			
588	ID.Washington	https://coronavirus.idaho.gov	cds			
589	IL.Illinois	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
590	IL.Chicago	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
591	IL.Suburban_Cook	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
592	IL.Adams	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
593	IL.Alexander	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
594	IL.Bond	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
595	IL.Boone	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
596	IL.Brown	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
597	IL.Bureau	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
598	IL.Calhoun	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
599	IL.Carroll	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
600	IL.Cass	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
601	IL.Champaign	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
602	IL.Christian	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
603	IL.Clark	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
604	IL.Clay	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
605	IL.Clinton	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
606	IL.Coles	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
607	IL.Cook	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
608	IL.Crawford	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
609	IL.Cumberland	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
610	IL.DeKalb	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
611	IL.De_Witt	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
612	IL.Douglas	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
613	IL.DuPage	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
614	IL.Edgar	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
615	IL.Edwards	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
616	IL.Effingham	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
617	IL.Fayette	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
618	IL.Ford	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
619	IL.Franklin	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
620	IL.Fulton	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
621	IL.Gallatin	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
622	IL.Greene	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
623	IL.Grundy	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
624	IL.Hamilton	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
625	IL.Hancock	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
626	IL.Hardin	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
627	IL.Henderson	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
628	IL.Henry	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
629	IL.Iroquois	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
630	IL.Jackson	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
631	IL.Jasper	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
632	IL.Jefferson	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
633	IL.Jersey	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
634	IL.Jo_Daviess	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
635	IL.Johnson	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
636	IL.Kane	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
637	IL.Kankakee	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
638	IL.Kendall	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
639	IL.Knox	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
640	IL.Lake	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
641	IL.LaSalle	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
642	IL.Lawrence	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
643	IL.Lee	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
644	IL.Livingston	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
645	IL.Logan	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
646	IL.McDonough	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
647	IL.McHenry	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
648	IL.McLean	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
649	IL.Macon	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
650	IL.Macoupin	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
651	IL.Madison	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
652	IL.Marion	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
653	IL.Marshall	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
654	IL.Mason	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
655	IL.Massac	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
656	IL.Menard	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
657	IL.Mercer	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
658	IL.Monroe	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
659	IL.Montgomery	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
660	IL.Morgan	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
661	IL.Moultrie	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
662	IL.Ogle	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
663	IL.Peoria	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
664	IL.Perry	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
665	IL.Piatt	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
666	IL.Pike	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
667	IL.Pope	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
668	IL.Pulaski	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
669	IL.Putnam	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
670	IL.Randolph	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
671	IL.Richland	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
672	IL.Rock_Island	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
673	IL.St_Clair	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
674	IL.Saline	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
675	IL.Sangamon	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
676	IL.Schuyler	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
677	IL.Scott	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
678	IL.Shelby	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
679	IL.Stark	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
680	IL.Stephenson	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
681	IL.Tazewell	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
682	IL.Union	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
683	IL.Vermilion	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
684	IL.Wabash	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
685	IL.Warren	http://www.dph.illinois.gov/sites/default/files/COVID19/COVID19CountyResults.json	cds			
